70	1478067331.855998
22	1478067331.927412
0	1478067332.423402
2	1478067332.781519
70	1478067332.924268
0	1478067333.067038
2	1478067333.559579
211	1478067333.629691
2	1478067333.769567
211	1478067333.839520
2	1478067334.118979
0	1478067334.400308
1	1478067334.980602
0	1478067335.051060
222	1478067335.892853
22	1478067336.172147
222	1478067336.241971
0	1478067336.451938
222	1478067336.801028
0	1478067337.084339
222	1478067337.714372
0	1478067337.784941
22	1478067338.064895
221	1478067338.135310
2	1478067338.205540
211	1478067338.416465
0	1478067338.487469
2	1478067338.698294
211	1478067338.768290
2	1478067338.838601
0	1478067338.980555
11	1478067345.496505
0	1478067345.568449
11	1478067346.210928
0	1478067346.279924
6666	1478067354.166865
666	1478067354.235882
6666	1478067354.522520
0	1478067354.598531
2	1478067357.284129
0	1478067357.423687
2	1478067360.045327
0	1478067360.122103
11	1478067396.266591
0	1478067396.341040
111	1478067396.874076
0	1478067396.945710
11	1478067401.554619
0	1478067401.626199
111	1478067402.059589
0	1478067402.211525
1	1478067402.430553
0	1478067402.500250
666	1478067402.569635
0	1478067402.651005
1	1478067403.413292
11	1478067403.487684
55	1478067403.560474
0	1478067403.632809
11	1478067405.827156
0	1478067405.900588
1	1478067406.039608
0	1478067406.110459
111	1478067417.134665
0	1478067417.211199
1	1478067432.473603
0	1478067432.553491
1	1478067435.095294
0	1478067435.167148
1	1478067435.254870
0	1478067435.340312
77	1478067443.850785
7	1478067443.932583
0	1478067444.005972
77	1478067446.721423
0	1478067447.353112
6	1478067455.105153
0	1478067455.583518
6	1478067464.556132
0	1478067464.640041
6	1478067466.170796
0	1478067466.323267
6	1478067466.396903
0	1478067466.471688
77	1478067468.767031
7	1478067468.849802
0	1478067469.301223
7	1478067469.609595
0	1478067469.683756
11	1478067475.622643
88	1478067475.698869
0	1478067475.773153
88	1478067475.845261
0	1478067475.924145
88	1478067476.161967
0	1478067476.249290
888	1478067476.325995
0	1478067476.401575
8	1478067479.588973
0	1478067479.669756
8	1478067479.746265
0	1478067479.827188
7	1478067480.483459
66	1478067480.724281
8	1478067480.876010
0	1478067480.953436
7	1478067481.033394
0	1478067481.116762
8	1478067481.263761
0	1478067481.335777
8	1478067481.409036
6	1478067481.482966
0	1478067481.558930
8	1478067481.706120
0	1478067481.779490
8	1478067481.869533
88	1478067481.949998
0	1478067482.099155
88	1478067482.179399
8	1478067482.261854
0	1478067482.339932
6	1478067482.413481
0	1478067482.488115
6	1478067483.487476
7	1478067483.564203
0	1478067483.719536
8	1478067485.945060
0	1478067486.019956
88	1478067486.098314
0	1478067486.326410
1	1478067488.788787
0	1478067488.864246
88	1478067489.771335
0	1478067489.848834
1	1478067490.688611
7	1478067490.763602
0	1478067490.994529
707	1478067491.989790
0	1478067492.069012
11	1478067492.450616
0	1478067492.523535
70	1478067493.189626
0	1478067493.264146
707	1478067493.338385
0	1478067493.410912
8	1478067494.074902
0	1478067494.148057
7	1478067494.442063
777	1478067494.819418
7	1478067494.894092
777	1478067495.503551
7	1478067495.580600
0	1478067496.118810
7	1478067496.273971
0	1478067496.423916
7	1478067496.499579
707	1478067496.878978
77	1478067497.029448
707	1478067497.105116
7	1478067497.331372
7077	1478067497.411022
7	1478067497.486780
7707	1478067497.571159
7077	1478067497.654467
7007	1478067497.729656
707	1478067497.804950
77	1478067497.880299
0	1478067497.956644
707	1478067498.031578
0	1478067498.186278
707	1478067498.280392
0	1478067498.432115
70	1478067498.590330
707	1478067498.671242
7	1478067499.057969
0	1478067499.134477
777	1478067499.214562
0	1478067499.298717
7	1478067501.175199
0	1478067501.326565
707	1478067501.481009
7	1478067501.635013
0	1478067501.863536
70	1478067502.246515
7	1478067502.481054
70	1478067502.710475
77	1478067502.862760
0	1478067502.939057
70	1478067503.245374
0	1478067503.398681
70	1478067503.474071
7	1478067503.625941
77	1478067504.104618
7	1478067504.189563
77	1478067504.264553
0	1478067504.415339
77	1478067504.566326
7	1478067504.716632
0	1478067504.945495
77	1478067505.322714
7	1478067505.404080
0	1478067505.557675
77	1478067505.711952
0	1478067506.016348
77	1478067506.779354
0	1478067506.939657
77	1478067507.022039
0	1478067507.099840
77	1478067507.707380
0	1478067507.783212
77	1478067508.010717
0	1478067508.086388
77	1478067508.163021
0	1478067508.389162
7	1478067510.445214
77	1478067510.671572
7	1478067510.747509
70	1478067510.898546
7	1478067510.974512
77	1478067511.050348
7	1478067511.126681
770	1478067511.202693
0	1478067511.278684
7	1478067511.354756
0	1478067511.506305
7	1478067511.657749
77	1478067511.809517
7	1478067511.961347
77	1478067512.037411
7	1478067512.117416
77	1478067512.272369
0	1478067512.422411
70	1478067514.063879
0	1478067514.140339
70	1478067514.218819
77	1478067514.376468
0	1478067514.450008
7	1478067514.674943
0	1478067514.898426
7	1478067514.973115
0	1478067515.047368
7	1478067515.198488
77	1478067515.358233
7	1478067515.660826
0	1478067515.810539
77	1478067515.885584
0	1478067515.960380
7	1478067516.035795
0	1478067516.110873
77	1478067516.573986
7	1478067516.650168
77	1478067516.729895
7	1478067516.962715
0	1478067517.189711
70	1478067517.350584
77	1478067517.431705
0	1478067517.586328
77	1478067519.058085
70	1478067519.207912
7	1478067519.283525
77	1478067519.362330
7	1478067519.437653
77	1478067519.738133
70	1478067519.888102
7	1478067520.113072
0	1478067520.188931
7	1478067520.337101
0	1478067520.413754
7	1478067521.203859
0	1478067521.281718
77	1478067521.360358
0	1478067521.434049
7	1478067521.513059
0	1478067521.667593
77	1478067521.743492
7	1478067521.982441
70	1478067522.061179
77	1478067522.137443
70	1478067522.442212
77	1478067522.524306
70	1478067522.601623
77	1478067522.677461
0	1478067522.753149
70	1478067522.833574
77	1478067522.913766
0	1478067522.990021
7	1478067523.066187
0	1478067523.141967
70	1478067523.373770
0	1478067523.449216
77	1478067523.526841
70	1478067523.602771
77	1478067523.906641
70	1478067524.057451
0	1478067524.370187
77	1478067524.602960
70	1478067524.987765
77	1478067525.066110
7	1478067525.143511
77	1478067525.292655
7	1478067525.368127
77	1478067525.443201
7	1478067526.422220
77	1478067526.498048
70	1478067526.574127
77	1478067526.730480
7	1478067526.807248
77	1478067526.958566
7	1478067527.035053
0	1478067527.261950
7	1478067527.340017
0	1478067527.794998
7	1478067527.871386
70	1478067528.099231
77	1478067528.250788
70	1478067528.328379
7	1478067528.403971
77	1478067528.483949
7	1478067528.560944
77	1478067528.720249
7	1478067529.188791
0	1478067529.272522
7	1478067530.680997
0	1478067530.841224
7	1478067530.999836
0	1478067531.076814
7	1478067531.301988
0	1478067531.379948
7	1478067532.079018
0	1478067532.307265
7	1478067532.383227
0	1478067532.458656
7	1478067533.513207
88	1478067533.589709
0	1478067533.897986
88	1478067534.591177
0	1478067534.665535
8	1478067534.902248
0	1478067534.978677
888	1478067535.050907
0	1478067535.132405
888	1478067535.284231
111	1478067535.356231
1	1478067535.434247
0	1478067535.512184
707	1478067535.828923
0	1478067535.906951
7	1478067536.296042
0	1478067536.374081
77	1478067536.835877
0	1478067536.910539
7	1478067537.209270
2	1478067537.286091
0	1478067537.361858
2	1478067538.010402
22	1478067538.090704
0	1478067538.163382
88	1478067538.237122
0	1478067538.310013
7	1478067539.837153
0	1478067539.912993
7	1478067540.069570
77	1478067540.677411
7	1478067540.754008
8	1478067540.903880
0	1478067540.978758
1	1478067586.174278
0	1478067586.254335
8	1478067599.033471
0	1478067599.179832
8	1478067599.253900
88	1478067599.477772
0	1478067599.554089
88	1478067599.627673
0	1478067599.701476
88	1478067601.190009
0	1478067601.263242
88	1478067601.943308
0	1478067602.018546
66	1478067604.057270
0	1478067604.134301
88	1478067605.417006
0	1478067605.492748
888	1478067612.152939
0	1478067612.227660
2	1478067615.478363
0	1478067615.555310
770	1478067616.011401
77	1478067616.246196
7	1478067616.403983
0	1478067616.486962
7	1478067616.798072
0	1478067616.878795
2	1478067617.268420
0	1478067617.351746
7	1478067617.914788
0	1478067617.992136
7	1478067618.068969
0	1478067618.145801
111	1478067618.511091
0	1478067618.584081
51	1478067618.803335
0	1478067618.878989
11	1478067619.401651
0	1478067619.489075
222	1478067622.031027
0	1478067622.104652
1	1478067627.146117
0	1478067627.225425
6	1478067629.917102
0	1478067629.993050
1	1478067638.492318
0	1478067638.567056
8	1478067642.723567
0	1478067642.797579
8	1478067642.952570
0	1478067643.029777
8	1478067643.323950
0	1478067643.402262
8888	1478067643.477272
0	1478067643.623933
8888	1478067643.994709
0	1478067644.294404
8888	1478067646.342396
88	1478067646.491176
0	1478067646.642756
88	1478067646.723785
0	1478067646.801594
88	1478067647.030150
0	1478067647.106143
88	1478067647.178891
0	1478067647.335431
888	1478067647.419247
8	1478067647.493241
88	1478067647.639919
0	1478067647.712646
888	1478067648.001781
8	1478067648.074208
88	1478067648.150557
888	1478067648.239298
0	1478067648.317299
8	1478067648.695204
0	1478067648.842911
88	1478067649.085258
0	1478067649.161935
8	1478067649.311786
0	1478067649.390350
888	1478067661.479264
88	1478067661.553463
888	1478067661.629992
88	1478067661.706074
8	1478067661.788177
0	1478067661.868037
8	1478067662.640068
0	1478067662.860152
8	1478067663.011799
0	1478067663.087652
707	1478067665.408620
7	1478067665.638340
0	1478067665.714672
7	1478067666.164515
0	1478067666.238564
7	1478067666.975181
0	1478067667.047468
7	1478067667.124643
0	1478067667.197005
7	1478067667.643761
0	1478067667.799350
70	1478067668.964740
0	1478067669.036524
888	1478067684.204818
0	1478067684.280498
8	1478067685.600300
0	1478067685.676303
888	1478067689.723933
0	1478067689.801521
11	1478067690.029773
0	1478067690.112089
1	1478067690.783559
0	1478067690.858320
11	1478067691.078156
0	1478067691.153853
1	1478067691.309485
0	1478067691.457966
8888	1478067691.531010
0	1478067691.604146
8888	1478067692.805745
888	1478067692.964966
11	1478067693.127288
0	1478067693.274028
888	1478067693.566654
0	1478067693.639366
1	1478067694.338080
0	1478067694.418615
1	1478067694.863717
0	1478067694.945256
11	1478067695.018012
0	1478067695.091092
8	1478067699.888663
0	1478067699.965927
8	1478067701.341621
0	1478067701.558182
8	1478067702.241332
0	1478067702.923553
8	1478067702.997061
0	1478067703.148651
8	1478067703.223672
0	1478067703.297349
8	1478067703.592377
0	1478067703.812387
8	1478067710.810404
0	1478067710.884645
88	1478067711.943910
0	1478067712.023219
88	1478067714.424574
0	1478067714.570956
88	1478067715.087610
0	1478067715.161626
88	1478067715.233484
0	1478067715.307271
8888	1478067717.950151
0	1478067718.032274
88	1478067723.924893
0	1478067724.071069
88	1478067724.143209
0	1478067724.217317
88	1478067724.442303
0	1478067724.588077
8888	1478067724.661643
88	1478067724.807638
888	1478067724.958116
0	1478067725.031367
8888	1478067727.058874
0	1478067727.135695
888	1478067727.358415
8888	1478067727.435198
0	1478067727.588020
8888	1478067728.052577
0	1478067728.129995
1	1478067735.435815
0	1478067735.508440
888	1478067737.874154
0	1478067737.946171
8888	1478067738.018453
0	1478067738.090538
22	1478067738.306271
0	1478067738.378532
8888	1478067740.801956
0	1478067740.878167
8888	1478067741.173137
0	1478067741.249513
8888	1478067741.394701
0	1478067741.466680
8888	1478067741.839930
0	1478067741.918372
8888	1478067742.145180
0	1478067742.217166
8888	1478067744.933449
0	1478067745.005894
8888	1478067746.060841
0	1478067746.443746
8888	1478067747.939492
0	1478067748.015330
8888	1478067748.091487
0	1478067748.167357
8888	1478067748.241932
888	1478067748.318174
0	1478067748.464109
8888	1478067748.610497
0	1478067749.053165
1	1478067749.126768
11	1478067749.201629
0	1478067749.348254
22	1478067750.100581
0	1478067750.173363
2	1478067752.835562
0	1478067752.908639
8888	1478067761.253645
0	1478067761.326599
8888	1478067761.563161
0	1478067761.719130
8888	1478067761.863681
0	1478067761.935840
888	1478067763.301160
0	1478067763.453429
888	1478067763.921158
0	1478067763.996945
8888	1478067764.361103
0	1478067764.435521
888	1478067764.889490
0	1478067765.036950
888	1478067765.110315
0	1478067765.349149
8888	1478067766.329638
0	1478067766.403248
8888	1478067766.771108
0	1478067766.845338
8888	1478067767.594231
0	1478067768.058156
888	1478067768.281053
0	1478067768.425733
1	1478067771.348875
0	1478067771.427802
66	1478067787.534221
0	1478067787.614439
66	1478067787.687490
0	1478067787.767531
66	1478067787.999300
0	1478067788.072630
66	1478067788.367122
0	1478067788.441352
6666	1478067789.029580
6	1478067789.103532
0	1478067789.177640
111	1478067797.776298
0	1478067798.140051
111	1478067801.323457
0	1478067801.396832
111	1478067804.113279
0	1478067804.187237
111	1478067807.562803
0	1478067807.639658
15	1478067807.868795
0	1478067807.943220
111	1478067809.708800
0	1478067809.866382
111	1478067810.020147
0	1478067810.104155
11	1478067810.332106
0	1478067810.404972
11	1478067810.477512
111	1478067810.549891
0	1478067810.625878
111	1478067810.702442
115	1478067810.925789
11	1478067810.999671
0	1478067811.072421
1	1478067814.201644
0	1478067814.346434
1	1478067827.909966
11	1478067827.981545
0	1478067828.053563
11	1478067828.125227
0	1478067828.268756
1	1478067828.340621
0	1478067828.413198
111	1478067829.349710
0	1478067829.427295
515	1478067829.671568
0	1478067829.749219
11	1478067829.827775
51	1478067830.449750
511	1478067830.674617
11	1478067830.748605
51	1478067830.901721
11	1478067830.979329
0	1478067831.136662
11	1478067831.680828
51	1478067831.754694
11	1478067831.901740
51	1478067831.975246
0	1478067832.049592
11	1478067832.201619
0	1478067832.275803
11	1478067832.349414
0	1478067832.423666
7	1478067848.744157
0	1478067848.967793
700	1478067853.767114
0	1478067853.840490
7	1478067854.670070
0	1478067854.820905
7	1478067854.896194
0	1478067855.048102
70	1478067861.701151
0	1478067861.774946
22	1478067873.412179
0	1478067873.563974
22	1478067873.639058
0	1478067873.716553
22	1478067873.797447
0	1478067874.337272
22	1478067874.413334
0	1478067874.493685
22	1478067874.576257
0	1478067875.390077
22	1478067875.466235
0	1478067875.978090
22	1478067878.660102
0	1478067878.731869
22	1478067878.804173
222	1478067879.540731
0	1478067879.614459
22	1478067879.691742
0	1478067879.837584
22	1478067879.911272
0	1478067880.059255
22	1478067880.349524
0	1478067880.422334
22	1478067881.221738
0	1478067881.365946
22	1478067881.583761
0	1478067881.728923
22	1478067881.947193
0	1478067882.096272
22	1478067882.240858
0	1478067882.385286
22	1478067884.683851
0	1478067884.829015
22	1478067885.192319
0	1478067885.265097
2	1478067885.410268
0	1478067885.482893
2	1478067885.992450
0	1478067886.066205
700	1478067891.404477
0	1478067891.483659
7	1478067891.858037
70	1478067891.933553
0	1478067892.008958
7	1478067892.084671
0	1478067892.235150
70	1478067892.762605
0	1478067892.837159
22	1478067913.404329
2	1478067913.476265
0	1478067913.547603
11	1478067929.863310
0	1478067929.935248
11	1478067931.949008
111	1478067932.092815
0	1478067932.168568
111	1478067935.840595
0	1478067936.215768
11	1478067936.287766
111	1478067936.440538
11	1478067936.517279
0	1478067937.268749
11	1478067937.343996
0	1478067937.946014
11	1478067938.187871
1	1478067938.353483
11	1478067938.503009
1	1478067938.650792
11	1478067938.729761
0	1478067939.104343
11	1478067939.246519
0	1478067939.389107
11	1478067939.531846
111	1478067939.968092
11	1478067940.044975
0	1478067940.120819
11	1478067940.422576
0	1478067940.498742
11	1478067940.573958
0	1478067940.649112
11	1478067941.093204
0	1478067941.168669
11	1478067941.240313
0	1478067941.312180
11	1478067942.687287
0	1478067942.759104
11	1478067943.064621
0	1478067943.214086
11	1478067944.248836
0	1478067944.464270
11	1478067944.542346
0	1478067944.695030
1	1478067945.841112
11	1478067945.920868
1	1478067946.441597
11	1478067946.590794
0	1478067946.736098
11	1478067946.809666
0	1478067946.883927
1	1478067946.957753
0	1478067947.104861
1	1478067948.626544
0	1478067948.698125
1	1478067949.129150
0	1478067949.201246
11	1478067949.416054
0	1478067949.559032
70	1478067950.939727
0	1478067951.161943
70	1478067951.384577
0	1478067951.907139
11	1478067952.352989
0	1478067952.427914
1	1478067964.400879
111	1478067964.473126
0	1478067964.547202
1	1478067967.713550
0	1478067967.791009
1	1478067968.788302
0	1478067969.008081
1	1478067969.523578
0	1478067969.675065
1	1478067971.175178
0	1478067971.400272
11	1478067987.660040
0	1478067987.978456
1	1478067991.062900
0	1478067991.144458
1	1478067991.467437
0	1478067991.542620
1	1478067991.692002
0	1478067991.770196
1	1478067992.908634
0	1478067992.985735
11	1478067993.147343
0	1478067993.234542
11	1478067993.329266
1	1478067993.409285
0	1478067993.488933
7000	1478067998.438617
0	1478067998.750238
7	1478067999.652598
0	1478067999.727799
70	1478068000.766445
0	1478068000.849381
70	1478068006.029677
0	1478068006.106875
700	1478068008.496306
0	1478068008.653109
700	1478068010.234352
0	1478068010.312265
700	1478068010.391417
0	1478068010.616667
700	1478068010.847301
0	1478068010.928331
700	1478068011.007265
0	1478068011.165637
700	1478068011.466573
0	1478068011.541377
700	1478068011.616895
0	1478068012.396539
7	1478068013.736091
0	1478068013.816114
7000	1478068015.045536
0	1478068015.202405
700	1478068015.280440
0	1478068015.436479
700	1478068015.515254
0	1478068015.594070
700	1478068015.671602
0	1478068015.904994
70	1478068018.342897
0	1478068018.498020
7	1478068018.729817
0	1478068018.804622
700	1478068019.341089
0	1478068019.419609
700	1478068019.575011
0	1478068019.653930
70	1478068019.728654
0	1478068019.802801
7	1478068019.877993
700	1478068019.957512
0	1478068020.033266
700	1478068022.974210
0	1478068023.052017
11	1478068026.815873
0	1478068026.888831
11	1478068032.594001
0	1478068032.667561
11	1478068035.707866
111	1478068035.788379
11	1478068035.869705
111	1478068035.949806
0	1478068036.031213
11	1478068036.111590
51	1478068036.189422
11	1478068036.263503
1	1478068036.337630
0	1478068036.410643
666	1478068038.947575
0	1478068039.024475
1	1478068039.319865
0	1478068039.397317
1	1478068039.545247
0	1478068039.618511
22	1478068041.953467
0	1478068042.511967
22	1478068042.671425
0	1478068043.134778
111	1478068045.803449
0	1478068046.108262
111	1478068046.184467
0	1478068046.259754
111	1478068046.338392
0	1478068046.494594
111	1478068046.652533
0	1478068046.798879
111	1478068046.873280
0	1478068046.946302
111	1478068047.242586
0	1478068047.470757
111	1478068047.709003
0	1478068048.089528
111	1478068048.172045
0	1478068048.246327
111	1478068048.839097
0	1478068049.098267
111	1478068049.544844
0	1478068049.621632
111	1478068050.138199
0	1478068050.216877
1	1478068051.715309
0	1478068051.790742
7	1478068054.872015
0	1478068054.948457
11	1478068056.670335
0	1478068056.742979
1	1478068057.507780
0	1478068057.580527
11	1478068075.461778
0	1478068075.535103
11	1478068076.117076
0	1478068076.188469
1	1478068081.519310
0	1478068081.591683
11	1478068081.741168
0	1478068081.816320
111	1478068101.738824
11	1478068101.816242
0	1478068101.964456
70	1478068102.563056
0	1478068102.639462
1	1478068104.975540
0	1478068105.124234
11	1478068105.280679
1	1478068105.355832
11	1478068105.578431
0	1478068105.654986
11	1478068105.729261
0	1478068106.116617
11	1478068108.908126
0	1478068108.983543
1	1478068111.244591
0	1478068111.323995
1	1478068111.550128
0	1478068111.708551
21	1478068123.999556
0	1478068124.079483
11	1478068127.367839
0	1478068127.519210
1	1478068151.275509
0	1478068151.353632
5	1478068155.761454
0	1478068155.837057
7	1478068157.846751
0	1478068157.921085
77	1478068159.082320
0	1478068159.160254
777	1478068160.177144
2	1478068160.254788
0	1478068160.332414
1	1478068160.482791
0	1478068160.556754
11	1478068160.630244
0	1478068160.706812
11	1478068160.779771
0	1478068160.853678
1	1478068160.927345
11	1478068161.220081
111	1478068161.293249
0	1478068161.367640
11	1478068161.516755
0	1478068161.737808
1	1478068161.811277
0	1478068161.885630
1	1478068162.181206
11	1478068162.327765
1	1478068162.477240
0	1478068162.556310
1	1478068162.782289
0	1478068163.006436
1	1478068163.084044
0	1478068163.234799
1	1478068163.908847
0	1478068164.055296
700	1478068165.174739
0	1478068165.249538
2	1478068170.470227
0	1478068170.545388
222	1478068170.776127
0	1478068170.857188
2	1478068176.381913
0	1478068176.460080
2	1478068178.258411
0	1478068178.334345
2	1478068178.870411
0	1478068178.945360
1	1478068183.269200
0	1478068183.344624
111	1478068186.662421
1	1478068186.736849
0	1478068186.812329
1	1478068186.886590
11	1478068187.035502
0	1478068187.110598
77	1478068190.430846
7	1478068190.507598
0	1478068190.582629
1	1478068225.812824
0	1478068225.888625
888	1478068230.710647
0	1478068230.785925
888	1478068238.543856
0	1478068238.619470
888	1478068238.695114
0	1478068238.770574
8	1478068240.973081
0	1478068241.048844
888	1478068248.087125
0	1478068248.172693
8888	1478068255.379858
0	1478068255.454895
6	1478068257.128207
0	1478068257.283113
6	1478068258.129936
0	1478068258.281801
6	1478068258.585857
0	1478068258.813056
66	1478068261.251532
0	1478068261.338554
1	1478068263.719209
0	1478068263.795846
11	1478068263.871284
0	1478068263.948233
6	1478068265.402354
0	1478068265.478817
6	1478068265.707449
0	1478068265.784207
88	1478068266.164863
0	1478068266.246286
77	1478068272.940773
70	1478068273.176597
77	1478068273.335375
70	1478068273.412918
77	1478068273.490414
70	1478068273.645699
0	1478068273.725088
77	1478068274.114102
70	1478068274.516648
0	1478068274.674155
6	1478068275.067090
0	1478068275.142335
1	1478068279.916130
0	1478068279.991606
777	1478068289.647045
770	1478068289.726417
0	1478068289.881965
1	1478068299.377888
0	1478068299.459537
11	1478068299.617078
1	1478068299.691329
0	1478068299.846241
770	1478068301.498371
0	1478068301.655282
8	1478068304.245622
0	1478068304.325091
1	1478068307.317257
0	1478068307.468881
1	1478068307.619369
0	1478068307.694807
1	1478068307.922684
0	1478068307.998761
88	1478068309.410924
0	1478068309.579376
88	1478068309.735689
0	1478068309.823806
88	1478068309.911242
888	1478068309.994020
88	1478068310.085674
0	1478068310.404875
1	1478068310.481045
0	1478068310.558134
88	1478068311.326064
888	1478068311.404161
0	1478068311.483896
88	1478068311.716132
0	1478068311.796622
888	1478068311.876124
0	1478068311.962317
8	1478068312.360350
0	1478068312.436548
8	1478068315.710597
0	1478068315.788709
8	1478068318.527116
0	1478068318.688012
8	1478068318.765768
0	1478068318.922110
8	1478068319.000304
0	1478068319.078550
8	1478068319.313077
0	1478068319.391478
8	1478068320.977167
0	1478068321.053583
8	1478068321.207391
0	1478068321.521052
8	1478068321.835870
0	1478068322.069267
8	1478068322.376146
0	1478068322.453381
1	1478068327.956495
0	1478068328.035743
111	1478068328.657200
0	1478068328.736978
88	1478068329.663716
0	1478068329.743656
88	1478068330.456230
0	1478068330.542423
8	1478068331.287294
0	1478068331.447353
8	1478068331.688490
0	1478068331.770142
8	1478068331.854762
0	1478068331.936238
8	1478068335.256846
0	1478068335.334026
88	1478068338.519192
0	1478068338.597370
8	1478068347.345175
0	1478068347.421215
8	1478068350.863937
0	1478068350.946569
8	1478068361.524002
0	1478068361.609298
11	1478068372.148345
0	1478068372.231231
1	1478068373.228446
0	1478068373.305877
1	1478068373.534918
0	1478068373.688978
1	1478068373.767025
0	1478068373.844440
11	1478068373.921576
0	1478068373.999372
1	1478068374.398854
0	1478068374.479946
8	1478068375.285358
0	1478068375.364462
1	1478068376.919804
0	1478068377.079682
1	1478068377.159581
0	1478068377.243774
1	1478068377.403374
0	1478068377.564069
1	1478068377.881268
0	1478068377.960486
1	1478068378.046028
0	1478068378.129809
1	1478068378.360660
0	1478068378.437814
1	1478068379.086740
0	1478068379.176867
1	1478068379.487715
0	1478068379.643667
8	1478068382.789736
0	1478068383.018052
8	1478068383.170989
0	1478068383.323517
1	1478068383.706707
0	1478068383.783162
8	1478068384.087464
0	1478068384.164812
1	1478068385.387725
0	1478068385.463346
1	1478068385.539146
0	1478068385.840799
1	1478068385.916095
0	1478068385.991775
1	1478068386.219692
0	1478068386.296613
888	1478068390.395553
0	1478068390.480327
8888	1478068390.804259
0	1478068390.886081
8888	1478068394.291965
88888	1478068394.444556
888	1478068394.520171
88888	1478068394.595967
8888	1478068394.671519
0	1478068394.749024
88	1478068394.908128
0	1478068394.987738
