1	0.121918
2	1.370242
3	2.636210
4	3.898263
5	5.157776
6	6.421012
1	0.000745
2	0.590608
3	1.839919
4	3.090278
5	4.334207
6	5.585672
7	6.828928
8	8.076932
9	9.321399
10	10.569483
11	11.813301
12	13.058099
13	14.306167
14	15.551513
15	16.795340
16	18.041948
17	19.287952
18	20.533552
19	21.778098
20	23.026362
21	24.276110
22	25.520292
23	26.772231
24	28.019303
25	29.266002
26	30.515613
27	31.761754
28	33.010283
29	34.255865
30	35.502572
31	36.747860
32	37.995877
33	39.242634
34	40.454608
1	0.000754
2	0.492029
3	1.656813
4	2.829281
5	3.997419
6	5.177933
7	6.347547
8	7.515452
9	8.691504
10	9.860135
11	11.025628
12	12.240933
13	13.432708
14	14.628391
15	15.801065
16	16.965360
17	18.130960
18	19.285669
19	20.457176
20	21.622792
21	22.789922
22	23.943583
23	25.124395
24	26.297341
25	27.448895
26	28.612625
27	29.775968
28	30.929236
29	32.104909
30	33.250542
31	34.422975
32	35.591711
33	36.750334
34	37.914599
35	39.082901
36	40.248854
37	41.412687
38	42.583188
39	43.747687
40	44.907321
41	46.078024
42	47.236695
43	48.408875
44	49.566075
45	50.742728
46	51.918513
47	53.090013
48	54.247949
49	55.428881
50	56.606518
51	57.773537
52	58.942003
53	60.114378
54	61.274124
55	62.430917
56	63.606506
57	64.782831
58	65.957727
59	67.107783
60	68.285081
61	69.449287
62	70.622902
63	71.781549
64	72.963056
65	74.143238
66	75.317789
67	76.483148
68	77.648115
69	78.832376
70	80.002608
71	81.159271
72	82.327830
73	83.491796
74	84.661021
75	85.816953
76	86.976381
77	88.144729
78	89.309229
79	90.482941
80	91.641536
81	92.823192
82	93.964750
83	95.130216
84	96.304756
85	97.471155
86	98.644257
87	99.825566
88	100.983126
89	102.152216
90	103.332842
91	104.493454
92	105.670921
93	106.844150
94	108.000548
95	109.163949
96	110.336276
97	111.507793
98	112.675171
99	113.852274
100	115.014899
101	116.192682
102	117.351743
103	118.509840
104	119.666101
105	120.829374
106	122.002722
107	123.165015
108	124.321304
109	125.350500
110	126.375574
111	127.541291
112	128.705922
113	129.865322
114	131.017442
115	132.171093
116	133.344522
117	134.510322
118	135.679812
119	136.842402
120	138.007540
121	139.165025
122	140.326054
123	141.504413
124	142.673343
125	143.823787
126	144.986961
127	146.156219
128	147.314026
129	148.472835
130	149.631155
131	150.805764
132	151.969387
133	153.121645
134	154.288944
135	155.449594
136	156.609920
137	157.768958
138	158.937688
139	160.110592
140	161.274092
141	162.430500
142	163.598856
143	164.758698
144	165.939711
145	167.112157
146	168.270661
147	169.432951
148	170.592754
149	171.766345
150	172.939148
151	174.094965
152	175.260068
153	176.418903
154	177.579021
155	178.709530
156	179.853819
157	181.015188
158	182.171528
159	183.340643
160	184.494566
161	185.670343
162	186.850711
163	188.014193
164	189.177404
165	190.338395
166	191.504338
167	192.656960
168	193.814714
169	194.981490
170	196.149086
171	197.323794
172	198.478809
173	199.654695
174	200.798275
175	201.960437
176	203.131182
177	204.331401
178	205.536939
179	206.724282
180	207.898304
181	209.061019
182	210.220804
183	211.356565
184	212.521017
185	213.688503
186	214.842698
187	215.994420
188	217.148500
189	218.316789
190	219.482748
191	220.646716
192	221.810893
193	222.977304
194	224.131717
195	225.304381
196	226.467381
197	227.646535
198	228.793977
199	229.959447
200	231.130073
201	232.299980
202	233.457765
203	234.602550
204	235.772339
205	236.940165
206	238.114048
207	239.276989
208	240.438361
209	241.604853
210	242.768500
211	243.930089
212	245.085224
213	246.241748
214	247.408147
215	248.592805
216	249.748572
217	250.909233
218	252.067176
219	253.232160
220	254.398134
221	255.546713
222	256.686405
223	257.862962
224	259.003705
225	260.161565
226	261.328963
227	262.485583
228	263.648212
229	264.814086
230	265.975796
231	267.116345
232	268.278342
233	269.447187
234	270.607111
235	271.762721
236	272.938208
237	274.099016
238	275.254611
239	276.423320
240	277.595109
241	278.780616
242	279.949391
243	281.108314
244	282.264211
245	283.415904
246	284.574955
247	285.747027
248	286.910185
249	288.080301
250	289.237172
251	290.409928
252	291.585031
253	292.749707
254	293.904688
255	295.060512
256	296.214910
257	297.368125
258	298.528960
259	299.693080
260	300.856090
261	302.023036
262	303.193737
263	304.335794
264	305.496423
265	306.665327
266	307.848072
267	309.010923
268	310.180782
269	311.337513
270	312.502927
271	313.660532
272	314.823028
273	315.975280
274	317.128533
275	318.305009
276	319.462523
277	320.625498
278	321.784934
279	322.936249
280	324.114969
281	325.276934
282	326.427179
283	327.587964
284	328.751796
285	329.930634
286	331.088580
287	332.240399
288	333.402089
289	334.567109
290	335.722683
291	336.883155
292	338.025181
293	339.197704
294	340.362428
295	341.510291
296	342.673192
297	343.850584
298	345.011962
299	346.177118
300	347.346889
301	348.498630
302	349.670389
303	350.816891
304	351.980525
305	353.146397
306	354.307480
307	355.466389
308	356.632602
309	357.805285
310	358.974838
311	360.127996
312	361.276340
313	362.443067
314	363.615103
315	364.776938
316	365.931072
317	367.091931
318	368.260064
319	369.428678
320	370.591960
321	371.755304
322	372.920482
323	374.090336
324	375.247701
325	376.412203
326	377.572821
327	378.735804
328	379.906084
329	381.058218
330	382.210129
331	383.367621
332	384.536599
333	385.692365
334	386.862229
335	388.015179
336	389.182841
337	390.344192
338	391.506169
339	392.676643
340	393.840543
1	0.180591
2	1.384125
3	2.588675
4	3.793244
5	4.965688
1	0.000284
1	0.000285
